,datetime,shape,duration (seconds),comments,latitude,longitude ,date,time
46521,6/10/1999 23:50,triangle,5,two women witness a triangular shaped craft,36.0222222,-106.9577778,1999,23:50
44385,5/26/1999 15:00,circle,1200,Stange Flying object,43.6366667,-113.2994444,1999,15:00
46729,6/11/1999 22:40,triangle,900,a seemingly wedge shaped craft (isoceles shaped presumably) with bright white lights at the points and another in the center.,41.6055556,-74.1844444,1999,22:40
58521,7/21/1999 02:00,circle,20,silver color and it move very fast&#44,47.6588889,-117.425,1999,02:00
87,10/10/1999 20:35,circle,90,Many different colored glowing  objects,37.6688889,-122.0797222,1999,20:35
60987,7/31/1999 22:30,disk,120,10:30 pm.  stepped  out  side for  a  break  from  work&#44  saw two orange lights  in the night sky. first thought  was  they  were just,40.7608333,-111.8902778,1999,22:30
60984,7/31/1999 00:30,triangle,1920,ENCOUNTERED UFO THAT APPROACHED WITHIN 50 FEET&#44 WAS 30 FEET WIDE AND REMAINED FOR OVER 30 MINUTES.,47.0041667,-94.7266667,1999,00:30
13208,11/27/1999 23:30,triangle,25,While driving with my two friends&#44 we noticed this craft in the sky. It sort of fluttered changing its elevation. We lost it when it we,41.3361111,-75.9636111,1999,23:30
23433,1/28/1999 06:30,triangle,4,Dark triangular shape against the darking sky. The object had great speed and no sound or light was evident.,33.5091667,-111.8983333,1999,06:30
13207,11/27/1999 21:30,circle,10,While on patrol for Manhattanville College Campus Safey&#44 I was driving up one of the back roads. I saw what appeared to be a shooting s,41.0408333,-73.715,1999,21:30
13206,11/27/1999 21:23,circle,2,While driving with two other people&#44 saw a strange light in the sky.,41.8011111,-74.7469444,1999,21:23
46727,6/11/1999 00:15,triangle,300,noticed a large triangle type craft hovering over a shopping center parking lot near some apartments in the early mourning hours in lit,34.7463889,-92.2894444,1999,00:15
33414,3/25/1999 13:20,disk,60,Hovering silver disc,45.5230556,-122.9886111,1999,13:20
1970,10/15/1999 02:30,triangle,60,My friend and I were out looking for shooting stars on a country road when this large unknown object flew over us.  It was a large tria,38.9516667,-92.3338889,1999,02:30
34757,3/5/1999 02:30,circle,2700,at 2:30am I looked out my bedroom window and thought I saw a bright star. It began to move in a circular fashion. I got binoculars out,41.4663889,-73.4861111,1999,02:30
74746,9/15/1999 21:36,triangle,180.0,I witnessed a very large triangle moveing very slow heading northeast torward northern oregon. It had a white blinking light on each co,43.5408333,-116.5625,1999,21:36
60067,7/27/1999 22:00,disk,60,Heard of sighting on WNIR FM 100.1 FM 7/27/99Witness was sprayed w/cool clear liquid.FBI takes his cloths/cleaning rags&#44 hospital denie,41.1575000,-81.2422222,1999,22:00
32004,3/17/1999 20:30,circle,15,While traveling east on I-80 outside Wendover NV. we noticed 4 circular and very bright yellow lights.  Shortly after noticing this&#44 th,40.7608333,-111.8902778,1999,20:30
34309,3/31/1999 00:39,disk,20,police helicoter crew see unknown object as it flew at their helicopter and then north at a high rate of speed&#44 out of view.,33.8313889,-118.2811111,1999,00:39
59594,7/25/1999 02:30,disk,18000,After seeing a star pulsing colors me and my 8 year old son shot some pretty good 35mm stills through a 270mm lens with 800 speed color,26.3583333,-80.0833333,1999,02:30
59382,7/24/1999 19:50,disk,600,My friend and me were coming down the mountain into the valley when I spotted it in the clouds just sitting there as clouds went by it.,37.4694444,-105.8694444,1999,19:50
34138,3/30/1999 21:00,disk,120,Floating thing,41.5963889,-72.8780556,1999,21:00
24672,1/5/1999 20:00,disk,900,LARGE BRITE WHITE SAUCER SPED ACROSS THE SKY; STOPPED HOVERED APROX.5 MIN. SHOT STRAIGHT UP;DISSAPEARED.,32.8994444,-105.9597222,1999,20:00
24671,1/5/1999 14:00,circle,60,UFO caught on film over Colorado Rockies,40.3772222,-105.5211111,1999,14:00
24670,1/5/1999 05:38,circle,3,I was walking and saw a white circle of light shoot across the sky in a south east direction.  The sky was partially clear and it was a,47.5675000,-122.6313889,1999,05:38
74302,9/14/1999 22:29,circle,3.0,When looking towards the N.W. sky from the back porch of my apartment&#44 I witnessed a glowing&#44 greenish object moving horizontally from,47.9447222,-122.3033333,1999,22:29
23435,12/8/1999 18:15,triangle,60,Trianglular object&#44 lights at each apex&#44 larger diameter light in center&#44 travelling south to north.,42.7672222,-71.8127778,1999,18:15
23438,12/8/1999 21:30,triangle,300,My wife&#44 Daughter and her friend were traveling East on Rt. HH when the object was observed at the intersection of HH and Kircher Rd. ,38.9516667,-92.3338889,1999,21:30
58269,7/20/1999 01:00,triangle,60,i saw three objects that where moving at very high speeds,33.6888889,-78.8869444,1999,01:00
59602,7/25/1999 20:00,triangle,45,While swimming in pool I looked up and noticed what looked like a bird just hoovering&#44 it suddenly moved backwards about 2 lengths and,32.8144444,-93.6291667,1999,20:00
59599,7/25/1999 15:00,circle,60,I was siiting on my porch and i saw two perfectly round orbs.,44.0886111,-87.6575,1999,15:00
13768,11/30/1999 00:30,disk,4500,Vivid green and red lights coming from an ovject East of Jupiter,39.5538889,-83.2569444,1999,00:30
58270,7/20/1999 03:00,disk,120,investigated light.  saw object moving toward me. circular not a helicopter.  Saw two occupants through &quot;windshield&quot;.  Looked human&#44 on,44.9800000,-93.2636111,1999,03:00
15205,11/6/1999 18:03,triangle,180,Unbelievably large triangular shaped craft  with pale orange colored lights .,40.4147222,-74.23,1999,18:03
15204,11/6/1999 11:43,disk,300,We were sitting in a car and looking up at a singal engine plane. Suddenly a small disc craft went flying past it. It was very close to,40.6083333,-75.4905556,1999,11:43
47752,6/1/1999 19:00,circle,60,2 gold colored speherical objects w/ pointed ends,37.3022222,-120.4819444,1999,19:00
47756,6/1/1999 21:00,disk,300,i WAS OUTSIDE ON THE BALCONY&#44 IT HOOVERED ABOVE TREES WAS DISC SHAPPED&#44 I COULD SEE the red running lights;there was no noise and then,38.9686111,-77.3413889,1999,21:00
57753,7/18/1999 04:15,circle,20,seen round orange/red object heading in northwesterly direction,41.9650000,-80.4075,1999,04:15
57755,7/18/1999 16:00,disk,60,Convex disk with cylindrical top aroudn the penn state york campus,39.9625000,-76.7280556,1999,16:00
57759,7/18/1999 22:30,circle,1,Bright sphere of light&#44 30 degrees above western horizon traveling at extreme velocity from SW to W&#44 much too large to be a meteorite,29.7630556,-95.3630556,1999,22:30
57761,7/18/1999 22:30,circle,1200,On a clear night in Texas&#44while packing the truck 5 orange balls of light floatedand shot of in many differant ways.,31.2552778,-96.1225,1999,22:30
15203,1/16/1999 04:45,disk,1200,I saw what I first thought was a plane but it seemed to hover and then shoot up and down still hovering . We  watched for aprox. 20 min,32.7291667,-82.72,1999,04:45
15201,11/6/1999 01:30,circle,4,Myself and three others were enjoying the evening talking&#44One other then myself was standing in the same direction when we seen a light,38.9338889,-76.8969444,1999,01:30
78608,9/30/1999 20:29,triangle,10.0,I RETURNED TO THIS SUMMARY BECAUSE SOMETHING DIFFERENT JUST NOW HAPPENED AS I WROTE THE COMPLETE DESCRIPTION. BUT THE FIRST SIGHTING WA,39.0838889,-77.1530556,1999,20:29
47730,6/1/1999 01:00,circle,120,All of the above accounts were of round&#44 bright white lights,47.3294444,-122.5788889,1999,01:00
47729,6/1/1999 01:00,disk,120,We seen it realy close over our us &#44I panic because over me was a ufo that I would read in fiction books....,46.2636111,-96.5877778,1999,01:00
31282,3/14/1999 00:45,triangle,10,V-shaped object flying from South to North estimated to be at high altitude because high cirrus clouds visible through mostly clear ski,41.4047222,-81.7230556,1999,00:45
57758,7/18/1999 22:00,triangle,8,Object was V-shaped with 7 round lights visible. The lights were dull&#44 not bright. It was traveling southeast to northwest. Possibly a,34.0966667,-117.7188889,1999,22:00
31284,3/14/1999 14:00,circle,30,My friend Rick and I were getting out of my car when I noticed a silver ball in the sky. I pointed it out and said&quot;What the hell is tha,43.0730556,-89.4011111,1999,14:00
15206,1/16/1999 19:00,disk,3600,My husband we on our back porch&#44 asked me what it was in sky&#44 I looked &amp; in not far distance saw bright lights w/occasional red&#44 got bi,34.4777778,-83.7736111,1999,19:00
78385,9/29/1999 21:37,triangle,180.0,Pulled out of Checker&#39s parking lot&#44 (grocery store)onto 23rd St. Driving East until I came onto 23rd &amp; Ohio St. Present with my wife&#44,38.9716667,-95.235,1999,21:37
22503,12/5/1999 00:05,triangle,40,I saw a truangle shape thing in the sky with 4 light one each on the ege and the othe in the center .the center one looked red.,32.9777778,-111.5169444,1999,00:05
15207,11/6/1999 22:00,disk,20,these three things flew across the horizon&#44 apparently pretty far away&#44 over Chequamegon bay&#44 they were pretty dull&#44 but glowing slight,46.5925000,-90.8836111,1999,22:00
22509,12/5/1999 04:25,disk,5400,4:30 AM Sunday morning December 5&#44 1999.  I witnessed a light that lit up my entire back yard and then an explosion sound followed. I a,33.4486111,-86.48,1999,04:25
35448,3/9/1999 12:30,triangle,1200,There were four of us&#44 we are almost %100 what we saw was a UFO.  WE followed&#44 it moved rapidly and had multi colored lights.  It would,47.6063889,-122.3308333,1999,12:30
78611,9/30/1999 21:00,triangle,120.0,Large&#44 loud Trangular Object&#44 lighted below,46.9813889,-123.6013889,1999,21:00
4660,10/26/1999 19:30,triangle,15,I saw a huge triangular object traveling at a high rate of speed while I was on my way to my evening shift at work,47.2530556,-122.4430556,1999,19:30
4661,10/26/1999 21:00,triangle,7200,watched multiple craft&#44 turning&#44 stopping&#44 hovering and flying in formation and two craft landing in the ocean then disappearing. We ha,28.0680556,-80.5605556,1999,21:00
4662,10/26/1999 21:00,triangle,10,TRIANGLE CRAFT PASSED OVER HEAD GOING EAST TO WEST. TOTALLY SILENT. APPEARED TO BE A CIRCLE LIGHT IN EACH OF THE 3 CORNERS. NO FLASHING,34.1486111,-118.3955556,1999,21:00
4651,10/26/1999 02:40,triangle,78,triangular object flying east with bright lights,32.7833333,-96.8,1999,02:40
4666,10/26/1999 23:12,triangle,180,Object was seen heading north just east of Petal&#44 Ms at appox 1500ft It was the size of a DC-10...It hovered &#44 and moved slowly to the,31.3463889,-89.26,1999,23:12
57511,7/17/1999 22:00,triangle,15,Saw a craft with 4 lights&#44 flying over my house&#44 making a low humming sound.,39.7663889,-75.1447222,1999,22:00
57510,7/17/1999 22:00,triangle,120,triangle&#44 3 white lights on corners&#44 one red light in center,39.7663889,-75.1447222,1999,22:00
47765,6/1/1999 22:30,circle,180,Silver aircraft with 3 lights&#44 beeping noise -  hovered over my house and then in front of me while watching it from the street.,29.9600000,-90.2155556,1999,22:30
4653,10/26/1999 04:30,triangle,7200,I was traveling west on Hwy 79 and there was a super-bright star in the sky with a light going up the back and two red lights on the si,32.1572222,-94.3372222,1999,04:30
47768,6/1/1999 23:00,triangle,180,large triangle UFO in Franklin TN,35.9250000,-86.8688889,1999,23:00
33278,3/24/1999 21:00,disk,180,I saw lights in he sky.  It had five lighs in a row&#44 each flashing one a time in a row. It was also urning slowly.,40.1672222,-105.1013889,1999,21:00
47762,6/1/1999 22:00,triangle,20,Triangular object&#44 surrounded by very dim lights&#44 moving fast and low.  Very hot and silent.,39.4494444,-75.7166667,1999,22:00
4656,10/26/1999 12:00,triangle,240,The triangle was headed east and traveling at a steady speed until it got to some clouds and then it seemed to slow down and ease behin,34.4725000,-81.8808333,1999,12:00
47727,6/1/1999 00:05,circle,3,Bright light went vertical and disappeared,47.6105556,-122.1994444,1999,00:05
78609,9/30/1999 21:00,triangle,300.0,UFO seen - Giant&#44 seven lights&#44 slow&#44 low&#44 very loud low pitch roar&#44 traveled over town.,46.9755556,-123.8144444,1999,21:00
78607,9/30/1999 20:24,disk,11.0,A disc shaped object glowing a dull red fading to magenta moving at extreeme velocity moving from north-northeast to the southwest over,48.4213889,-122.3327778,1999,20:24
47740,6/1/1999 12:00,disk,60,it was a smooth silverish metallic object shaped like a dome- not exactly a saucer or disk- but a dome.,47.4830556,-122.2158333,1999,12:00
47737,6/1/1999 02:00,disk,180,I am just finding out about this place and I wish I would have known years ago I would have called but back then I didn&#8217;t have a smart,27.0994444,-82.4544444,1999,02:00
22511,12/5/1999 05:05,circle,15,A bright yellow object traveling from west to east&#44 ending in a bright flash,34.7697222,-84.9702778,1999,05:05
78605,9/30/1999 17:30,circle,600.0,I SAW A WHITE OBJECT AT A VERY HIGH ALTITUDE NEXT TO A 747 FLYING SOUTH &#44I THOUGHT THE AIRCRAFT IS GOING TO COLLIDE WITH THE OBJECT BUT,37.3394444,-121.8938889,1999,17:30
47732,6/1/1999 01:00,circle,2,Large Circular Object Appears and Disappears &#39Into Thin Air&#39,40.5622222,-111.9288889,1999,01:00
23752,12/9/1999 11:00,disk,5,Saucer visible from University of Nevada&#44 Reno looking to the east.  Color was silver with golden glow&#44 possibly reflected sunlight.  A,39.5297222,-119.8127778,1999,11:00
57299,7/16/1999 20:30,triangle,600,Me and my brother were taking the garbage out to the pile one night. We were standing in the yard just talking when we saw what looked,34.0658333,-84.6769444,1999,20:30
44097,5/24/1999 11:00,disk,180,We saw a silver disc not moving at all at about 7&#44000 feet (estimate) and watched it for about 3 min. We had decided it must be a weath,33.5386111,-112.1852778,1999,11:00
74739,9/15/1999 09:00,triangle,120.0,Orange lights that changed to bright white,43.9105556,-69.8211111,1999,09:00
74737,9/15/1999 05:00,triangle,90.0,Triangular shaped ship seen flying at low altitude across southern Terre Haute&#44 Indiana,39.4666667,-87.4138889,1999,05:00
44101,5/24/1999 22:15,circle,2,Very bright round ball of light&#44 moving fast and low. No tail. Traveling W.to E.,48.5466667,-117.9044444,1999,22:15
33274,3/24/1999 11:57,disk,8,Silver/White disk shaped object seen,40.8000000,-96.6666667,1999,11:57
43959,5/23/1999 23:40,circle,20,Circular flaming falling object in Eastern sky,45.6961111,-121.285,1999,23:40
57300,7/16/1999 21:00,triangle,60,driving along spotted a strange looking triangular object with lights it moved slowly through the sky.,33.4936111,-117.1475,1999,21:00
15550,1/17/1999 22:47,disk,240,Looking out the front window I noticed a what appeared to be a star changing colors&#44 red&#44 then blue&#44 then white.  I looked through bino,39.6408333,-76.6594444,1999,22:47
33130,3/23/1999 14:15,triangle,1800,Gold triangle over Palm Springs,33.8302778,-116.5444444,1999,14:15
